Ax, Ay, Az, Timestamp
121, 139, 151, 2023-09-25 3:26:30 PM
123, 134, 164, 2023-09-25 3:26:30 PM
125, 129, 160, 2023-09-25 3:26:30 PM
122, 127, 154, 2023-09-25 3:26:31 PM
122, 124, 151, 2023-09-25 3:26:31 PM
122, 122, 154, 2023-09-25 3:26:31 PM
124, 120, 153, 2023-09-25 3:26:31 PM
124, 121, 155, 2023-09-25 3:26:31 PM
121, 121, 154, 2023-09-25 3:26:31 PM
120, 123, 154, 2023-09-25 3:26:31 PM
119, 125, 156, 2023-09-25 3:26:31 PM
120, 126, 154, 2023-09-25 3:26:31 PM
120, 126, 153, 2023-09-25 3:26:31 PM
122, 124, 154, 2023-09-25 3:26:31 PM
123, 124, 153, 2023-09-25 3:26:31 PM
120, 123, 152, 2023-09-25 3:26:31 PM
118, 124, 149, 2023-09-25 3:26:31 PM
119, 106, 145, 2023-09-25 3:26:31 PM
152, 27, 114, 2023-09-25 3:26:31 PM
213, 57, 159, 2023-09-25 3:26:31 PM
149, 250, 171, 2023-09-25 3:26:31 PM
128, 176, 200, 2023-09-25 3:26:31 PM
142, 144, 145, 2023-09-25 3:26:31 PM
138, 118, 146, 2023-09-25 3:26:31 PM
126, 123, 149, 2023-09-25 3:26:31 PM
126, 123, 153, 2023-09-25 3:26:31 PM
126, 120, 153, 2023-09-25 3:26:31 PM
134, 119, 155, 2023-09-25 3:26:31 PM
135, 125, 150, 2023-09-25 3:26:32 PM
142, 191, 177, 2023-09-25 3:26:32 PM
144, 253, 200, 2023-09-25 3:26:32 PM
159, 168, 122, 2023-09-25 3:26:32 PM
185, 17, 111, 2023-09-25 3:26:32 PM
172, 21, 134, 2023-09-25 3:26:32 PM
110, 137, 138, 2023-09-25 3:26:32 PM
118, 126, 168, 2023-09-25 3:26:32 PM
132, 122, 156, 2023-09-25 3:26:32 PM
129, 121, 154, 2023-09-25 3:26:32 PM
125, 119, 153, 2023-09-25 3:26:32 PM
126, 121, 156, 2023-09-25 3:26:32 PM
126, 122, 157, 2023-09-25 3:26:32 PM
127, 122, 153, 2023-09-25 3:26:32 PM
